timestamp,duration_seconds,cpu_percent
2025-09-06 11:56:47,0.0752573013305664,20.8
2025-09-06 11:58:46,0.09744548797607422,31.8
2025-09-06 12:01:37,0.09497189521789551,25.0
2025-09-06 12:04:17,0.08698558807373047,25.4
2025-09-06 12:06:46,0.16141128540039062,27.4
2025-09-06 12:08:22,0.06594276428222656,34.3
2025-09-06 12:09:53,0.3002333641052246,37.6
2025-09-06 12:18:46,0.06979107856750488,29.7
